Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"click(findTestObject(""Property(owner)/individual owner/owner/Page_Chiragh/button_Passport Expiry Date_ma""))",Chrome 75.0.3770.100,,2019-06-26 17:21:12,2019-06-26 17:21:12,0.275s,PASSED
"click(findTestObject(""Property(owner)/individual owner/owner/Page_Chiragh/div_30""))",Chrome 75.0.3770.100,,2019-06-26 17:21:12,2019-06-26 17:21:13,0.204s,PASSED
owneridcard = RandomStringUtils.randomNumeric(7),Chrome 75.0.3770.100,,2019-06-26 17:21:13,2019-06-26 17:21:13,0.001s,PASSED
"setText(findTestObject(""Property(owner)/individual owner/owner/Page_Chiragh/input_ID Card Number_idCardNo""), owneridcard)",Chrome 75.0.3770.100,,2019-06-26 17:21:13,2019-06-26 17:21:13,0.288s,PASSED
"click(findTestObject(""Property(owner)/individual owner/owner/Page_Chiragh/div_ID Card Expiry Date_mat-fo""))",Chrome 75.0.3770.100,,2019-06-26 17:21:13,2019-06-26 17:21:13,0.217s,PASSED
"click(findTestObject(""Property(owner)/individual owner/owner/Page_Chiragh/button_ID Card Expiry Date_mat""))",Chrome 75.0.3770.100,,2019-06-26 17:21:13,2019-06-26 17:21:13,0.289s,PASSED
"click(findTestObject(""Property(owner)/individual owner/owner/Page_Chiragh/td_29""))",Chrome 75.0.3770.100,,2019-06-26 17:21:13,2019-06-26 17:21:14,0.136s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/individual owner/span_(228) Togo""))",Chrome 75.0.3770.100,,2019-06-26 17:21:14,2019-06-26 17:21:14,0.136s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/individual owner/phone code/Page_Chiragh/input""), ""971"")",Chrome 75.0.3770.100,,2019-06-26 17:21:14,2019-06-26 17:21:14,0.317s,PASSED
"sendKeys(findTestObject(""Object Repository/Property(owner)/individual owner/phone code/Page_Chiragh/input""), Keys.chord(ENTER))",Chrome 75.0.3770.100,,2019-06-26 17:21:14,2019-06-26 17:21:14,0.131s,PASSED
ownerphno = RandomStringUtils.randomNumeric(8),Chrome 75.0.3770.100,,2019-06-26 17:21:14,2019-06-26 17:21:14,0.001s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/individual owner/input_Phone Number_telephone""), ownerphno)",Chrome 75.0.3770.100,,2019-06-26 17:21:14,2019-06-26 17:21:14,0.332s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/individual owner/span_(971) United Arab Emirate""))",Chrome 75.0.3770.100,,2019-06-26 17:21:14,2019-06-26 17:21:15,0.154s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/individual owner/owner/mobile code/Page_Chiragh/input""), ""971"")",Chrome 75.0.3770.100,,2019-06-26 17:21:15,2019-06-26 17:21:15,0.265s,PASSED
"sendKeys(findTestObject(""Object Repository/Property(owner)/individual owner/owner/mobile code/Page_Chiragh/input""), Keys.chord(ENTER))",Chrome 75.0.3770.100,,2019-06-26 17:21:15,2019-06-26 17:21:15,0.127s,PASSED
ownermobno = RandomStringUtils.randomNumeric(8),Chrome 75.0.3770.100,,2019-06-26 17:21:15,2019-06-26 17:21:15,0.001s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/individual owner/input_Mobile Number_mobile""), ownermobno)",Chrome 75.0.3770.100,,2019-06-26 17:21:15,2019-06-26 17:21:15,0.364s,PASSED
owneremail = RandomStringUtils.randomAlphanumeric(3),Chrome 75.0.3770.100,,2019-06-26 17:21:15,2019-06-26 17:21:15,0.002s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/individual owner/input_Email_email""), owneremail + ""@gmail.com"")",Chrome 75.0.3770.100,,2019-06-26 17:21:15,2019-06-26 17:21:16,0.361s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/individual owner/input_Address_userAddress""), owneraddress)",Chrome 75.0.3770.100,,2019-06-26 17:21:16,2019-06-26 17:21:16,0.354s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/individual owner/span_United Arab Emirates""))",Chrome 75.0.3770.100,,2019-06-26 17:21:16,2019-06-26 17:21:16,0.111s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/individual owner/owner/country/Page_Chiragh/input""), ""Arab E"")",Chrome 75.0.3770.100,,2019-06-26 17:21:16,2019-06-26 17:21:17,0.417s,PASSED
"sendKeys(findTestObject(""Object Repository/Property(owner)/individual owner/owner/country/Page_Chiragh/input""), Keys.chord(ENTER))",Chrome 75.0.3770.100,,2019-06-26 17:21:17,2019-06-26 17:21:17,0.093s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/individual owner/span_Sharjah""))",Chrome 75.0.3770.100,,2019-06-26 17:21:17,2019-06-26 17:21:17,0.163s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/individual owner/owner/country/Page_Chiragh/input""), ""SH"")",Chrome 75.0.3770.100,,2019-06-26 17:21:17,2019-06-26 17:21:17,0.296s,PASSED
"sendKeys(findTestObject(""Object Repository/Property(owner)/individual owner/owner/country/Page_Chiragh/input""), Keys.chord(ENTER))",Chrome 75.0.3770.100,,2019-06-26 17:21:17,2019-06-26 17:21:17,0.056s,PASSED
ownerpobox = RandomStringUtils.randomNumeric(8),Chrome 75.0.3770.100,,2019-06-26 17:21:17,2019-06-26 17:21:17,0.001s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/individual owner/input_P.O.Box_pobox""), ownerpobox)",Chrome 75.0.3770.100,,2019-06-26 17:21:17,2019-06-26 17:21:17,0.246s,PASSED
"scrollToElement(findTestObject(""Object Repository/Property(owner)/individual owner/div_jpg png pdf accepted with""), 3)",Chrome 75.0.3770.100,,2019-06-26 17:21:17,2019-06-26 17:21:18,0.066s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Property(owner)/individual owner/div_jpg png pdf accepted with""), 5)",Chrome 75.0.3770.100,,2019-06-26 17:21:18,2019-06-26 17:21:18,0.032s,PASSED
"uploadFile(findTestObject(""Object Repository/Property(owner)/individual owner/div_Upload_upload-doc-div""), ""C:\Users\HP\Katalon Studio\register\Include\images\Scanned Passport Copy.png"")",Chrome 75.0.3770.100,,2019-06-26 17:21:18,2019-06-26 17:21:18,0.099s,PASSED
delay(5),Chrome 75.0.3770.100,,2019-06-26 17:21:18,2019-06-26 17:21:23,5.003s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/individual owner/button_Next""))",Chrome 75.0.3770.100,,2019-06-26 17:21:23,2019-06-26 17:21:23,0.199s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Property(owner)/individual owner/snack-bar-container_Data  Save""), 5)",Chrome 75.0.3770.100,,2019-06-26 17:21:23,2019-06-26 17:21:25,2.007s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Property(owner)/individual owner/span_Data  Saved Successfully""), 5)",Chrome 75.0.3770.100,,2019-06-26 17:21:25,2019-06-26 17:21:25,0.036s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/form_POA Details POA StatusSel""), 5)",Chrome 75.0.3770.100,,2019-06-26 17:21:25,2019-06-26 17:21:25,0.034s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/button_Close""))",Chrome 75.0.3770.100,,2019-06-26 17:21:25,2019-06-26 17:21:25,0.238s,PASSED
delay(3),Chrome 75.0.3770.100,,2019-06-26 17:21:25,2019-06-26 17:21:28,3.001s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/mat-select_Select One""))",Chrome 75.0.3770.100,,2019-06-26 17:21:28,2019-06-26 17:21:28,0.329s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/span_Yes""), 5)",Chrome 75.0.3770.100,,2019-06-26 17:21:28,2019-06-26 17:21:29,0.042s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/span_Yes""))",Chrome 75.0.3770.100,,2019-06-26 17:21:29,2019-06-26 17:21:29,0.128s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/input_First Name_userFirstName""), poafirst)",Chrome 75.0.3770.100,,2019-06-26 17:21:29,2019-06-26 17:21:29,0.264s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/input_Middle Name_userMiddleNa""), poamiddle)",Chrome 75.0.3770.100,,2019-06-26 17:21:29,2019-06-26 17:21:29,0.282s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/input_Last Name_userLastName""), poalast)",Chrome 75.0.3770.100,,2019-06-26 17:21:29,2019-06-26 17:21:29,0.234s,PASSED
delay(3),Chrome 75.0.3770.100,,2019-06-26 17:21:29,2019-06-26 17:21:32,3.005s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/poa nationality/Page_Chiragh/Page_Chiragh/div_Select nationality (1)""))",Chrome 75.0.3770.100,,2019-06-26 17:21:32,2019-06-26 17:21:33,0.331s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/poa/poa nationality/Page_Chiragh/Page_Chiragh/input""), ""Pakistani"")",Chrome 75.0.3770.100,,2019-06-26 17:21:33,2019-06-26 17:21:33,0.433s,PASSED
"sendKeys(findTestObject(""Object Repository/Property(owner)/poa/poa nationality/Page_Chiragh/Page_Chiragh/input""), Keys.chord(ENTER))",Chrome 75.0.3770.100,,2019-06-26 17:21:33,2019-06-26 17:21:33,0.058s,PASSED
poapassport = RandomStringUtils.randomNumeric(7),Chrome 75.0.3770.100,,2019-06-26 17:21:33,2019-06-26 17:21:33,0.000s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/input_Passport Number_passport""), poapassport)",Chrome 75.0.3770.100,,2019-06-26 17:21:33,2019-06-26 17:21:34,0.250s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/div_Passport Expiry Date_mat-f""))",Chrome 75.0.3770.100,,2019-06-26 17:21:34,2019-06-26 17:21:34,0.148s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/button_Passport Expiry Date_ma""))",Chrome 75.0.3770.100,,2019-06-26 17:21:34,2019-06-26 17:21:34,0.190s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/Page_Chiragh/button_FEB 2019""))",Chrome 75.0.3770.100,,2019-06-26 17:21:34,2019-06-26 17:21:34,0.160s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/div_2021""))",Chrome 75.0.3770.100,,2019-06-26 17:21:34,2019-06-26 17:21:34,0.161s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/div_DEC""))",Chrome 75.0.3770.100,,2019-06-26 17:21:34,2019-06-26 17:21:34,0.150s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/div_27""), STOP_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-26 17:21:34,2019-06-26 17:21:35,0.224s,PASSED
poaidcard = RandomStringUtils.randomNumeric(7),Chrome 75.0.3770.100,,2019-06-26 17:21:35,2019-06-26 17:21:35,0.002s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/input_ID Card Number_idCardNo""), poaidcard)",Chrome 75.0.3770.100,,2019-06-26 17:21:35,2019-06-26 17:21:35,0.308s,PASSED
delay(3),Chrome 75.0.3770.100,,2019-06-26 17:21:35,2019-06-26 17:21:38,3.003s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/mat-form-field_ID Card Expiry""))",Chrome 75.0.3770.100,,2019-06-26 17:21:38,2019-06-26 17:21:38,0.153s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/button_ID Card Expiry Date_mat""))",Chrome 75.0.3770.100,,2019-06-26 17:21:38,2019-06-26 17:21:38,0.165s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/id card expiry/Page_Chiragh/button_JAN 2019""))",Chrome 75.0.3770.100,,2019-06-26 17:21:38,2019-06-26 17:21:38,0.207s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Property(owner)/poa/id card expiry/Page_Chiragh/div_20162017201820192020202120""), 5)",Chrome 75.0.3770.100,,2019-06-26 17:21:38,2019-06-26 17:21:38,0.031s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/id card expiry/Page_Chiragh/div_2021""))",Chrome 75.0.3770.100,,2019-06-26 17:21:38,2019-06-26 17:21:39,0.204s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/id card expiry/Page_Chiragh/div_SEP""))",Chrome 75.0.3770.100,,2019-06-26 17:21:39,2019-06-26 17:21:39,0.244s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/id card expiry/Page_Chiragh/div_16""), STOP_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-26 17:21:39,2019-06-26 17:21:39,0.189s,PASSED
delay(5),Chrome 75.0.3770.100,,2019-06-26 17:21:39,2019-06-26 17:21:44,5.003s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Poa phn code/Page_Chiragh/div_Select country code""))",Chrome 75.0.3770.100,,2019-06-26 17:21:44,2019-06-26 17:21:44,0.325s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/poa/Poa phn code/Page_Chiragh/input""), ""971"")",Chrome 75.0.3770.100,,2019-06-26 17:21:44,2019-06-26 17:21:45,0.244s,PASSED
"sendKeys(findTestObject(""Object Repository/Property(owner)/poa/Poa phn code/Page_Chiragh/input""), Keys.chord(ENTER))",Chrome 75.0.3770.100,,2019-06-26 17:21:45,2019-06-26 17:21:45,0.065s,PASSED
poaphnno = RandomStringUtils.randomNumeric(7),Chrome 75.0.3770.100,,2019-06-26 17:21:45,2019-06-26 17:21:45,0.000s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/input_Phone Number_telephone""), poaphnno)",Chrome 75.0.3770.100,,2019-06-26 17:21:45,2019-06-26 17:21:45,0.275s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Poa phn code/Page_Chiragh/div_Select country code""))",Chrome 75.0.3770.100,,2019-06-26 17:21:45,2019-06-26 17:21:45,0.187s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/poa/poa mobile code/Page_Chiragh/input""), ""971"")",Chrome 75.0.3770.100,,2019-06-26 17:21:45,2019-06-26 17:21:45,0.285s,PASSED
"sendKeys(findTestObject(""Object Repository/Property(owner)/poa/poa mobile code/Page_Chiragh/input""), Keys.chord(ENTER))",Chrome 75.0.3770.100,,2019-06-26 17:21:45,2019-06-26 17:21:46,0.078s,PASSED
poamobno = RandomStringUtils.randomNumeric(7),Chrome 75.0.3770.100,,2019-06-26 17:21:46,2019-06-26 17:21:46,0.001s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/input_Mobile Number_mobile""), poamobno)",Chrome 75.0.3770.100,,2019-06-26 17:21:46,2019-06-26 17:21:46,0.311s,PASSED
poaemail = RandomStringUtils.randomAlphanumeric(3),Chrome 75.0.3770.100,,2019-06-26 17:21:46,2019-06-26 17:21:46,0.002s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/input_Email_email""), poaemail + ""@GMAIL.COM"")",Chrome 75.0.3770.100,,2019-06-26 17:21:46,2019-06-26 17:21:46,0.384s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/input_Address_userAddress""), poaaddress)",Chrome 75.0.3770.100,,2019-06-26 17:21:46,2019-06-26 17:21:47,0.344s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/country/Page_Chiragh/div_Select country""))",Chrome 75.0.3770.100,,2019-06-26 17:21:47,2019-06-26 17:21:47,0.218s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/poa/country/Page_Chiragh/input""), ""United Arab Emirates"")",Chrome 75.0.3770.100,,2019-06-26 17:21:47,2019-06-26 17:21:48,0.699s,PASSED
"sendKeys(findTestObject(""Object Repository/Property(owner)/poa/country/Page_Chiragh/input""), Keys.chord(ENTER))",Chrome 75.0.3770.100,,2019-06-26 17:21:48,2019-06-26 17:21:48,0.100s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/city/Page_Chiragh/div_Select city""))",Chrome 75.0.3770.100,,2019-06-26 17:21:48,2019-06-26 17:21:48,0.180s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/poa/city/Page_Chiragh/input""), ""Sharjah"")",Chrome 75.0.3770.100,,2019-06-26 17:21:48,2019-06-26 17:21:48,0.343s,PASSED
"sendKeys(findTestObject(""Object Repository/Property(owner)/poa/city/Page_Chiragh/input""), Keys.chord(ENTER))",Chrome 75.0.3770.100,,2019-06-26 17:21:48,2019-06-26 17:21:48,0.066s,PASSED
poapobox = RandomStringUtils.randomNumeric(7),Chrome 75.0.3770.100,,2019-06-26 17:21:48,2019-06-26 17:21:48,0.002s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/input_P.O.Box_pobox""), poapobox)",Chrome 75.0.3770.100,,2019-06-26 17:21:48,2019-06-26 17:21:48,0.229s,PASSED
poano = RandomStringUtils.randomNumeric(7),Chrome 75.0.3770.100,,2019-06-26 17:21:48,2019-06-26 17:21:48,0.001s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/input_POA Number_poaNumber""), poano)",Chrome 75.0.3770.100,,2019-06-26 17:21:48,2019-06-26 17:21:49,0.207s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/poa expiry date/Page_Chiragh/div_POA Expiry Date_mat-form-f""))",Chrome 75.0.3770.100,,2019-06-26 17:21:49,2019-06-26 17:21:49,0.129s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/poa expiry date/Page_Chiragh/button_POA Expiry Date_mat-ico""))",Chrome 75.0.3770.100,,2019-06-26 17:21:49,2019-06-26 17:21:49,0.177s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/poa expiry date/Page_Chiragh/button_JAN 2019""))",Chrome 75.0.3770.100,,2019-06-26 17:21:49,2019-06-26 17:21:49,0.169s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/poa expiry date/Page_Chiragh/div_2021""))",Chrome 75.0.3770.100,,2019-06-26 17:21:49,2019-06-26 17:21:49,0.149s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/poa expiry date/Page_Chiragh/div_AUG""))",Chrome 75.0.3770.100,,2019-06-26 17:21:49,2019-06-26 17:21:49,0.138s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/poa expiry date/Page_Chiragh/div_11""))",Chrome 75.0.3770.100,,2019-06-26 17:21:49,2019-06-26 17:21:50,0.124s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/mat-select_Select One_1""))",Chrome 75.0.3770.100,,2019-06-26 17:21:50,2019-06-26 17:21:50,0.211s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/mat-option_Individual Property""))",Chrome 75.0.3770.100,,2019-06-26 17:21:50,2019-06-26 17:21:50,0.216s,PASSED
"scrollToElement(findTestObject(""Object Repository/Property(owner)/poa/Scanned Passport Copy/Page_Chiragh/div_jpg png pdf accepted with""), 5)",Chrome 75.0.3770.100,,2019-06-26 17:21:50,2019-06-26 17:21:50,0.046s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Property(owner)/poa/Scanned Passport Copy/Page_Chiragh/div_jpg png pdf accepted with""), 5)",Chrome 75.0.3770.100,,2019-06-26 17:21:50,2019-06-26 17:21:50,0.036s,PASSED
delay(6),Chrome 75.0.3770.100,,2019-06-26 17:21:50,2019-06-26 17:21:56,6.004s,PASSED
"uploadFile(findTestObject(""Object Repository/Property(owner)/poa/Scanned Passport Copy/Page_Chiragh/div_Scanned Passport Copy_doc-""), ""C:\Users\HP\Katalon Studio\register\Include\images\Scanned Passport Copy.png"")",Chrome 75.0.3770.100,,2019-06-26 17:21:56,2019-06-26 17:21:56,0.175s,PASSED
"scrollToElement(findTestObject(""Object Repository/Property(owner)/poa/Scanned Notarized POA/Page_Chiragh/div_Upload_upload-doc-div""), 5)",Chrome 75.0.3770.100,,2019-06-26 17:21:56,2019-06-26 17:21:56,0.050s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Property(owner)/poa/Scanned Notarized POA/Page_Chiragh/div_Upload_upload-doc-div""), 5)",Chrome 75.0.3770.100,,2019-06-26 17:21:56,2019-06-26 17:21:56,0.023s,PASSED
delay(7),Chrome 75.0.3770.100,,2019-06-26 17:21:56,2019-06-26 17:22:03,7.004s,PASSED
"uploadFile(findTestObject(""Object Repository/Property(owner)/poa/Scanned Notarized POA/Page_Chiragh/div_(International POA should""), ""C:\Users\HP\Katalon Studio\register\Include\images\Scanned Passport Copy.png"")",Chrome 75.0.3770.100,,2019-06-26 17:22:03,2019-06-26 17:22:03,0.137s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/span_General POA not accepted_""))",Chrome 75.0.3770.100,,2019-06-26 17:22:03,2019-06-26 17:22:04,0.198s,PASSED
delay(3),Chrome 75.0.3770.100,,2019-06-26 17:22:04,2019-06-26 17:22:07,3.003s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/button_Next""))",Chrome 75.0.3770.100,,2019-06-26 17:22:07,2019-06-26 17:22:07,0.140s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/snack-bar-container_Data  Save""), 5)",Chrome 75.0.3770.100,,2019-06-26 17:22:07,2019-06-26 17:22:08,1.334s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/span_Data  Saved Successfully""), 5)",Chrome 75.0.3770.100,,2019-06-26 17:22:08,2019-06-26 17:22:08,0.073s,PASSED
